File name: LAI_Global_Database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Associated  documentation: A Global Database of Field-observed Leaf Area Index in Woody Plant Species, 1932-2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing numeric values are represented by -9999. Missing text fields are blank cells. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference_number,Publication_year,Overstory_LAI_Original,Understory_LAI_Original,Total_LAI_Original,Source,Definition_overstory,Definition_understory,Definition_total,Conversion_factor_overstory,Conversion_factor_understory,Conversion_factor_total,Overstory_LAI_HSA,Understory_LAI_HSA,Total_LAI_HSA,Element_clumping_index_overstory,Element_clumping_index_total,Needle_clumping_index_overstory,Needle_clumping_index_total,Corrected_overstory_LAI_HSA,Corrected_total_LAI_HSA,Method,Method2,Notes_Method,MAT,MAP,Stand_age,Stand_age2,Dominant_species,PFT1,PFT2,PFT3,PFT4,Vegetation_status,Country,Location,Site,Latitude,Longitude,Altitude,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1998,4.5,-9999,4.5,T4,PA,,PA,1,-9999,1,4.5,-9999,4.5,1,1,1,1,4.5,4.5,D,Litter trap,,,,90,,"Fagus grandifolia, Acer saccharum",TREE,ANGIO,BROAD,DECID,Natural,USA,"Hoosier National Forest, Indiana",Bottomland,38.94,-86.37,-9999,Originated from heavy cutting and agricultural abandonment in 60-120 years ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1981,0.5,-9999,0.5,T10,PA,,PA,1.15,-9999,1.15,0.58,-9999,0.58,1,1,1,1,0.58,0.58,D,Several direct,Allometry (other sites + own sites) + Litter trap,,1331,99.7,,Taxodium distichum,TREE,GYMNO,CONIF,DECID,Natural,USA,"Collier country, Florida",Scrub cypress,26.08,-81.75,-9999,Undisturbed (wetland),,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1981,1.95,0.05,2,T10,PA,PA,PA,1.08,1,-9999,2.1,0.05,2.15,1,1,1,1,2.1,2.15,D,Several direct,Allometry (other sites + own sites) + Litter trap,,1364,47.5,,"Taxodium distichum, Nyssa biflora",TREE,MIX,MIX,DECID,Natural,USA,"Alachua country, Florida",Small dome 2,29.07,-82.33,-9999,Undisturbed (wetland),,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1981,3.13,0.27,3.4,T10,PA,PA,PA,1.08,1,-9999,3.36,0.27,3.63,1,1,1,1,3.36,3.63,D,Several direct,Allometry (other sites + own sites) + Litter trap,,1364,119.1,,"Taxodium distichum, Nyssa biflora",TREE,MIX,MIX,DECID,Natural,USA,"Alachua country, Florida",Large dome,29.07,-82.33,-9999,Undisturbed (wetland),,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1981,4.07,0.34,4.4,T10,PA,PA,PA,1.08,1,-9999,4.38,0.34,4.72,1,1,1,1,4.38,4.72,O,Direct + Indirect,Allometry + Litter trap + Beer's law,,1364,44.3,,"Taxodium distichum, Nyssa biflora",TREE,MIX,MIX,DECID,Not described,USA,"Alachua country, Florida",Sewage Dome,29.07,-82.33,-9999,Nutrient enriched (wetland),,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1981,8.5,-9999,8.5,T10,PA,,PA,1.08,-9999,1.08,9.14,-9999,9.14,1,1,1,1,9.14,9.14,O,Direct + Indirect,Allometry + Litter trap + Beer's law,,1364,89.9,,"Taxodium distichum, Fraxinus caroliniana",TREE,MIX,MIX,DECID,Not described,USA,"Alachua country, Florida",Flood plain forest,29.07,-82.33,-9999,Hydrologically altered (wetland),,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1972,2.4,-9999,2.4,T8,PA,,PA,1,-9999,1,2.4,-9999,2.4,1,1,1,1,2.4,2.4,D,Allometry,,4.2,788,5,,Populus tremuloides ,TREE,ANGIO,BROAD,DECID,Natural,Canada,"Petawawa near Chalk River, Ontario",Juvenile,46,-77.43,152,Regrowth from 1963 spring fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1972,2.9,-9999,2.9,T8,PA,,PA,1,-9999,1,2.9,-9999,2.9,1,1,1,1,2.9,2.9,D,Allometry,,4.2,788,15,,Populus tremuloides ,TREE,ANGIO,BROAD,DECID,Natural,Canada,"Petawawa near Chalk River, Ontario",Intermediate,46,-77.43,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1972,1.6,-9999,1.6,T8,PA,,PA,1,-9999,1,1.6,-9999,1.6,1,1,1,1,1.6,1.6,D,Allometry,,4.2,788,52,,Populus tremuloides ,TREE,ANGIO,BROAD,DECID,Natural,Canada,"Petawawa near Chalk River, Ontario",Mature,46,-77.43,172,Regrowth from fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,4.1,-9999,4.1,Database (Cannell 1982),PA,,PA,1,-9999,1,4.1,-9999,4.1,1,1,1,1,4.1,4.1,D,Destructive,,,,47,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,4.3,-9999,4.3,Database (Cannell 1982),PA,,PA,1,-9999,1,4.3,-9999,4.3,1,1,1,1,4.3,4.3,D,Destructive,,,,54,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,5,-9999,5,Database (Cannell 1982),PA,,PA,1,-9999,1,5,-9999,5,1,1,1,1,5,5,D,Destructive,,,,58,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,5.4,-9999,5.4,Database (Cannell 1982),PA,,PA,1,-9999,1,5.4,-9999,5.4,1,1,1,1,5.4,5.4,D,Destructive,,,,118,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,6.6,-9999,6.6,Database (Cannell 1982),PA,,PA,1,-9999,1,6.6,-9999,6.6,1,1,1,1,6.6,6.6,D,Destructive,,,,150,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1950,5.4,-9999,5.4,Database (Cannell 1982),PA,,PA,1,-9999,1,5.4,-9999,5.4,1,1,1,1,5.4,5.4,D,Destructive,,,,200,,Fagus sylvatica,TREE,ANGIO,BROAD,DECID,Not described,Denmark,Nodelbo,,56,12.33333333,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1975,1.4,0.2,1.6,Database (Cannell 1982),PA,PA,PA,1,1,1,1.4,0.2,1.6,1,1,1,1,1.4,1.6,D,Litter trap,,5.5,556,75,,Betula spp.,TREE,ANGIO,BROAD,DECID,Not described,Sweden,"Andersby, near Lake Dannemora, Uppland Province",,60.15,17.81666667,30,20% ground cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1975,3,0.5,3.5,Database (Cannell 1982),PA,PA,PA,1,1,1,3,0.5,3.5,1,1,1,1,3,3.5,D,Litter trap,,5.5,556,116,,"Acer platanoides, Tilia cordata, Qercus robur",TREE,ANGIO,BROAD,DECID,Not described,Sweden,"Andersby, near Lake Dannemora, Uppland Province",,60.15,17.81666667,30,56% ground cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1975,3.1,1.6,4.7,Database (Cannell 1982),PA,PA,PA,1,1,1,3.1,1.6,4.7,1,1,1,1,3.1,4.7,D,Litter trap,,5.5,556,121.5,,Quercus robur,TREE,ANGIO,BROAD,DECID,Not described,Sweden,"Andersby, near Lake Dannemora, Uppland Province",,60.15,17.81666667,30,48% ground cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,5.2,-9999,5.2,T3,TSA,,TSA,0.5,-9999,0.5,2.6,-9999,2.6,1,1,1,1,2.6,2.6,D,Allometry,Sapwood area,,406,85,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Sloway,47.23333333,-115,825,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,5.37,-9999,5.37,T3,TSA,,TSA,0.5,-9999,0.5,2.69,-9999,2.69,1,1,1,1,2.69,2.69,D,Allometry,Sapwood area,,338,90,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Edith,48,-115,975,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,6.5,-9999,6.5,T3,TSA,,TSA,0.5,-9999,0.5,3.25,-9999,3.25,1,1,1,1,3.25,3.25,D,Allometry,Sapwood area,,457,77,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Plains,47.5,-114.8833333,700,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,6.94,-9999,6.94,T3,TSA,,TSA,0.5,-9999,0.5,3.47,-9999,3.47,1,1,1,1,3.47,3.47,D,Allometry,Sapwood area,,338,88,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Sorrel,48.85,-115.7933333,975,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,7.3,-9999,7.3,T3,TSA,,TSA,0.5,-9999,0.5,3.65,-9999,3.65,1,1,1,1,3.65,3.65,D,Allometry,Sapwood area,,643,59,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Troy,48.455,-115.8733333,610,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1988,8.4,-9999,8.4,T3,TSA,,TSA,0.5,-9999,0.5,4.2,-9999,4.2,1,1,1,1,4.2,4.2,D,Allometry,Sapwood area,,775,66,,Pinus ponderosa,TREE,GYMNO,CONIF,EVER,Natural,USA,Western Montana,Noxon,48,-115.7716667,640,Natural regeneration and no disturbace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1985,-9999,-9999,3.59,F1,PA,,PA,-9999,-9999,1,-9999,-9999,3.59,-9999,1,-9999,1,-9999,3.59,D,Destructive,,,,12,,"Populus grandidentata, Acer rubrum, Quercus rubra, Populus tremuloides",TREE,ANGIO,BROAD,DECID,Natural,USA,"University of Michigan Biological Station near Pellston, Michigan",High fertility site,45.55,-84.7,-9999,"Regrowth from clear-cut in 1972, fertile soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1985,-9999,-9999,2.9,F1,PA,,PA,-9999,-9999,1,-9999,-9999,2.9,-9999,1,-9999,1,-9999,2.9,D,Destructive,,,,12,,"Populus grandidentata, Acer rubrum, Quercus rubra",TREE,ANGIO,BROAD,DECID,Natural,USA,"University of Michigan Biological Station near Pellston, Michigan",Low fertility site,45.55,-84.7,-9999,"Sparse understory, Regrowth from clear-cut in 1972, poor soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1985,-9999,-9999,2.43,F1,PA,,PA,-9999,-9999,1,-9999,-9999,2.43,-9999,1,-9999,1,-9999,2.43,D,Destructive,,,,30,,Populus grandidentata,TREE,ANGIO,BROAD,DECID,Natural,USA,"University of Michigan Biological Station near Pellston, Michigan",54 Burn site,45.55,-84.7,-9999,Regrowth from burned in 1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1975,2.6,-9999,2.6,T4,PA,,PA,1,-9999,1,2.6,-9999,2.6,1,1,1,1,2.6,2.6,D,Destructive,Harvesting technique,,,,,"Loiseleuria procumbens, Cetraria islandica",SHRUB,ANGIO,BROAD,EVER,Natural,Austria,Mt. Patscherkofel,Loiseleurietum,47.22,11.33,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1975,5.3,-9999,5.3,T4,PA,,PA,1,-9999,1,5.3,-9999,5.3,1,1,1,1,5.3,5.3,D,Destructive,Harvesting technique,,,,,"Vaccinium myrtillus, Vaccinium uliginosum",SHRUB,ANGIO,BROAD,DECID,Natural,Austria,Mt. Patscherkofel,Vaccinium-Heath,47.13,11.2,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1975,3.3,-9999,3.3,T4,PA,,PA,1,-9999,1,3.3,-9999,3.3,1,1,1,1,3.3,3.3,D,Destructive,Harvesting technique,,,,,Loiseleuria procumbens ,SHRUB,ANGIO,BROAD,EVER,Natural,Austria,Mt. Patscherkofel,Loiseleuria-Heath,47.13,11.2,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1998,1.21,-9999,1.21,T4,PA,,PA,1.4,-9999,1.4,1.69,-9999,1.69,0.85,0.85,1.52,1.52,3.03,3.03,IR,LAI-2000,,17,1210,11,,Pinus taeda,TREE,GYMNO,CONIF,EVER,Plantation,USA,"Sandhill, Scotland County, North Carolina",Control,35.03333333,-79.46666667,-9999,Established after felling long leaf pine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1996,3,-9999,3,Database (Scurlock et al. 2001),PA,,PA,1,-9999,1,3,-9999,3,1,1,1,1,3,3,D,Allometry2,Allometric equations from Yaire and Van Cleve (1983) Can J For Res,-3.5,269,30,,"Populus balsamifera, Alnus tenuifolia",TREE,ANGIO,BROAD,DECID,Natural,USA,"The Bonanza Creek Experimental Forest, Alaska",Floodplain 2,64.75,-148.25,-9999,Succession from fire and flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1996,6,-9999,6,Database (Scurlock et al. 2001),PA,,PA,1,-9999,1,6,-9999,6,1,1,1,1,6,6,D,Allometry2,Allometric equations from Yaire and Van Cleve (1983) Can J For Res,-3.5,269,90,,Populus balsamifera,TREE,ANGIO,BROAD,DECID,Natural,USA,"The Bonanza Creek Experimental Forest, Alaska",Floodplain 3,64.75,-148.25,-9999,Succession from fire and flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1996,4,-9999,4,Database (Scurlock et al. 2001),PA,,PA,1,-9999,1,4,-9999,4,1,1,1,1,4,4,D,Allometry2,Allometric equations from Yaire and Van Cleve (1983) Can J For Res,-3.5,269,77.5,,"Betula papyrifera, Populus tremuloides",TREE,ANGIO,BROAD,DECID,Natural,USA,"The Bonanza Creek Experimental Forest, Alaska",Upland 2,64.75,-148.25,-9999,Succession from fire and flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1982,23.4,-9999,23.4,Database (Scurlock et al. 2001),TSA,,TSA,0.5,-9999,0.5,11.7,-9999,11.7,1,1,1,1,11.7,11.7,D,Allometry,,,,23,,Pinus contorta,TREE,GYMNO,CONIF,EVER,Not described,New Zealand,Craigieburn Range,,-43.15,171.7166667,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1982,35.7,-9999,35.7,Database (Scurlock et al. 2001),TSA,,TSA,0.5,-9999,0.5,17.85,-9999,17.85,1,1,1,1,17.85,17.85,D,Allometry,,,,20,,Pinus contorta,TREE,GYMNO,CONIF,EVER,Not described,New Zealand,Craigieburn Range,,-43.15,171.7166667,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1982,4.15,-9999,4.15,Database (Scurlock et al. 2001),PA,,PA,1,-9999,1,4.15,-9999,4.15,1,1,1,1,4.15,4.15,D,Allometry,,,,52,,Nothofagus solandri,TREE,ANGIO,BROAD,EVER,Not described,New Zealand,Craigieburn Range,,-43.15,171.7166667,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1982,8.9,-9999,8.9,Database (Scurlock et al. 2001),PA,,PA,1,-9999,1,8.9,-9999,8.9,1,1,1,1,8.9,8.9,D,Allometry,,,,52,,Nothofagus solandri,TREE,ANGIO,BROAD,EVER,Not described,New Zealand,Craigieburn Range,,-43.15,171.7166667,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1987,7.4,-9999,7.4,F8,PA,,PA,1,-9999,1,7.4,-9999,7.4,1,1,1,1,7.4,7.4,D,Allometry,,10.7,1500,137.5,,Nothofagus truncata,TREE,ANGIO,BROAD,EVER,Natural,New Zealand,"Big Bush, Nelson",,-41.51666667,172.75,600,"LAI ranging from 4 to 8, Natural, unmanaged and indigenous forest",,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1979,5.4,-9999,5.4,T7,PA,,PA,1,-9999,1,5.4,-9999,5.4,1,1,1,1,5.4,5.4,D,Several direct,Destructive + Litter trap,11.15,982,66,,Eucalyptus obliqua,TREE,ANGIO,BROAD,EVER,Natural,Australia,"Mt.Disappointment, Victoria",,-37.41666667,145.1666667,545,Preserved area,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,4.33,-9999,4.33,T7.3-4,PA,,PA,1,-9999,1,4.33,-9999,4.33,1,1,1,1,4.33,4.33,D,Allometry,,6.2,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",1500-3 plot,36.85,138.6833333,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,3.19,-9999,3.19,T7.3-4,PA,,PA,1,-9999,1,3.19,-9999,3.19,1,1,1,1,3.19,3.19,D,Allometry,,6.2,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",1500-2 plot,36.85,138.6833333,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,4.04,1.73,5.77,"T7.3-4, 7.3-6",PA,PA,PA,1,1,1,4.04,1.73,5.77,1,1,1,1,4.04,5.77,D,Allometry,,6.2,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",1500-1 plot,36.85,138.6833333,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,4.19,-9999,4.19,T7.3-4,PA,,PA,1,-9999,1,4.19,-9999,4.19,1,1,1,1,4.19,4.19,D,Allometry,,7.46,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",1300-1 plot,36.85,138.6833333,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,4.79,-9999,4.79,T7.3-4,PA,,PA,1,-9999,1,4.79,-9999,4.79,1,1,1,1,4.79,4.79,D,Allometry,,9.6,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",900-1 plot,36.85,138.6833333,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,5.27,-9999,5.27,T7.3-4,PA,,PA,1,-9999,1,5.27,-9999,5.27,1,1,1,1,5.27,5.27,D,Allometry,,10.33,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",700-4 plot,36.85,138.6833333,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,6.15,-9999,6.15,T7.3-4,PA,,PA,1,-9999,1,6.15,-9999,6.15,1,1,1,1,6.15,6.15,D,Allometry,,10.33,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",700-3 plot,36.85,138.6833333,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,4.61,-9999,4.61,T7.3-4,PA,,PA,1,-9999,1,4.61,-9999,4.61,1,1,1,1,4.61,4.61,D,Allometry,,10.33,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",700-2 plot,36.85,138.6833333,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,5.55,2.29,7.84,"T7.3-4, 7.3-6",PA,PA,PA,1,1,1,5.55,2.29,7.84,1,1,1,1,5.55,7.84,D,Allometry,,10.33,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",700-1 plot,36.85,138.6833333,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,5.5,-9999,5.5,T7.3-4,PA,,PA,1,-9999,1,5.5,-9999,5.5,1,1,1,1,5.5,5.5,D,Allometry,,10.03,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",650-2 plot,36.85,138.6833333,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1971,5.8,-9999,5.8,T7.3-4,PA,,PA,1,-9999,1,5.8,-9999,5.8,1,1,1,1,5.8,5.8,D,Allometry,,10.03,2500,100,,Fagus crenata,TREE,ANGIO,BROAD,DECID,Natural,Japan,"Mt. Naeba, Niigata pref.",650-1 plot,36.85,138.6833333,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,14.53,-9999,14.53,T3,TSA,,TSA,0.5,-9999,0.5,7.27,-9999,7.27,1,1,1,1,7.27,7.27,D,Allometry,,,1150,91,,Abies concolor,TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#13,36.5,-118.6,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,20.75,-9999,20.75,T3,TSA,,TSA,0.5,-9999,0.5,10.38,-9999,10.38,1,1,1,1,10.38,10.38,D,Allometry,,,1150,167,,Abies concolor,TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#21,36.5,-118.6,2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,15.58,-9999,15.58,T3,TSA,,TSA,0.5,-9999,0.5,7.79,-9999,7.79,1,1,1,1,7.79,7.79,D,Allometry,,,1150,173,,"Abies magnifica, Abies concolor",TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#4,36.5,-118.6,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,16.45,-9999,16.45,T3,TSA,,TSA,0.5,-9999,0.5,8.23,-9999,8.23,1,1,1,1,8.23,8.23,D,Allometry,,,1150,167.5,,"Abies magnifica, Abies concolor",TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#25,36.5,-118.6,2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,17.33,-9999,17.33,T3,TSA,,TSA,0.5,-9999,0.5,8.67,-9999,8.67,1,1,1,1,8.67,8.67,D,Allometry,,,1150,161,,Abies magnifica,TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#19,36.5,-118.6,2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1986,25.34,-9999,25.34,T3,TSA,,TSA,0.5,-9999,0.5,12.67,-9999,12.67,1,1,1,1,12.67,12.67,D,Allometry,,,1150,191,,Abies magnifica,TREE,GYMNO,CONIF,EVER,Not described,USA,"Sequoia National Park, Sierra Nevada, California",#26,36.5,-118.6,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,8.75,-9999,8.75,T2,Other,,Other,1.79,-9999,1.79,15.67,-9999,15.67,1,1,1,1,15.67,15.67,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,95,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",YG1,39.92333333,-107.375,3000,Young dense post-fire forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,5.09,-9999,5.09,T2,Other,,Other,1.79,-9999,1.79,9.11,-9999,9.11,1,1,1,1,9.11,9.11,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,102,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",YG2,39.92333333,-107.375,3000,Young dense post-fire forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,5.63,-9999,5.63,T2,Other,,Other,1.79,-9999,1.79,10.08,-9999,10.08,1,1,1,1,10.08,10.08,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,172,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",YG3,39.92333333,-107.375,3000,Young dense post-fire forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,4.34,-9999,4.34,T2,Other,,Other,1.79,-9999,1.79,7.77,-9999,7.77,1,1,1,1,7.77,7.77,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,257,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",OG1,39.92333333,-107.375,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,5.13,-9999,5.13,T2,Other,,Other,1.79,-9999,1.79,9.19,-9999,9.19,1,1,1,1,9.19,9.19,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,228,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",OG2,39.92333333,-107.375,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1993,5.16,-9999,5.16,T2,Other,,Other,1.79,-9999,1.79,9.24,-9999,9.24,1,1,1,1,9.24,9.24,D,Allometry2,Allometric equations from Kaufmann et al. (1982). Definition = Effective projected area (conversion factor from projected to effective = 0.6366),,800,118,,"Picea engelmannii, Abies lasiocarpa",TREE,GYMNO,CONIF,EVER,Natural,USA,"Marvine Lakes Valley, White River National Forest, Colorado",OG3,39.92333333,-107.375,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1996,3.86,-9999,3.86,T3,HSA,,HSA,1,-9999,1,3.86,-9999,3.86,0.85,0.85,1,1,4.54,4.54,IR,Hemispherical photograph,,,,4,,"Vismia, Bellucia",TREE,ANGIO,BROAD,EVER,Natural,Brazil,North of Manaus in Brazilian Amazonia,Fazenda Esteio,-2.34,-60.27,-9999,Regrowth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1996,3.54,-9999,3.54,T3,HSA,,HSA,1,-9999,1,3.54,-9999,3.54,0.85,0.85,1,1,4.16,4.16,IR,Hemispherical photograph,,,,7,,"Cecropia, Laetia",TREE,ANGIO,BROAD,EVER,Natural,Brazil,North of Manaus in Brazilian Amazonia,Kilometer 67,-2.35,-60.27,-9999,Regrowth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1996,3.71,-9999,3.71,T3,HSA,,HSA,1,-9999,1,3.71,-9999,3.71,0.85,0.85,1,1,4.36,4.36,IR,Hemispherical photograph,,,,8,,"Vismia, Cecropia",TREE,ANGIO,BROAD,EVER,Natural,Brazil,North of Manaus in Brazilian Amazonia,Fazenda Maringa,-2.3,-60.27,-9999,Regrowth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
